area,price,bedrooms,toilets,legal_status,latitude,longitude,price_square,furniture,house_direction_x,house_direction_y,balcony_direction_x,balcony_direction_y,location_group
54.0,3.7,1,1,0,20.9992771148682,105.73811340332,68.51851851851852,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
72.0,2.55,2,2,0,20.9397029876709,105.787254333496,35.416666666666664,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
58.0,2.7,2,2,1,21.0588474273682,105.914703369141,46.55172413793104,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
61.0,5.0,2,2,1,21.0062160491943,105.736473083496,81.96721311475409,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
47.0,3.1,2,1,1,21.029237747192383,105.79385375976562,65.95744680851064,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
70.0,5.6,2,2,1,20.9991188049316,105.808441162109,80.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
35.0,2.2,1,1,3,21.006206512451172,105.73707580566406,62.85714285714286,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.0,3.5,2,2,1,21.03458595275879,105.76299285888672,51.470588235294116,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
52.0,1.15,3,2,1,21.0644876,105.8061035,22.115384615384613,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
55.0,1.15,2,1,1,20.9883672631623,105.856552960454,20.90909090909091,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
50.0,1.19,2,1,3,20.9885384,105.8568166,23.799999999999997,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
64.0,4.55,3,2,3,20.999277114868164,105.73811340332031,71.09375,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
120.0,6.1,3,2,1,21.031585693359375,105.76820373535156,50.83333333333333,1,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
72.11,5.40825,2,2,0,20.997587,105.80383,75.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
141.0,6.9,3,2,1,20.9792900085449,105.785461425781,48.93617021276596,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
75.0,4.2,2,2,1,20.9842433929443,105.808448791504,56.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
43.0,2.85,1,1,1,21.0082992993519,105.74323413297,66.27906976744185,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
118.0,12.0,3,2,1,21.0263808804149,105.823458079179,101.6949152542373,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
86.0,3.23,3,2,1,21.0445462127388,105.79171791572,37.558139534883715,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
200.0,18.0,4,3,1,21.027835845947266,105.82476043701172,90.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
56.0,2.2,2,2,0,20.97145652770996,105.82817077636719,39.28571428571429,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.0,3.4,2,1,1,21.006216049194336,105.7364730834961,61.81818181818181,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
52.0,1.54,2,1,1,21.0085358598643,105.817679672188,29.615384615384617,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,4.15,2,2,1,20.973217010498047,105.77885437011719,59.28571428571429,2,-0.7071067811865475,0.7071067811865476,-1.0,1.2246467991473532e-16,0
27.0,1.95,1,1,1,20.993993759155273,105.95020294189453,72.22222222222221,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,5.65,2,2,1,21.0680141448975,105.797080993652,80.71428571428572,2,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,0
86.0,3.45,3,2,1,21.0430082987634,105.775276439117,40.116279069767444,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
89.0,4.4,2,2,1,20.9745833323988,105.785238048872,49.438202247191015,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
267.0,12.85,4,4,1,21.0308761982826,105.776701662842,48.12734082397004,2,6.123233995736766e-17,1.0,-0.7071067811865475,0.7071067811865476,0
235.0,22.5,8,5,0,20.9939937591553,105.950202941895,95.74468085106383,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
99.0,5.5,3,2,1,20.973291397094727,105.82000732421875,55.55555555555555,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
85.0,5.4,3,2,1,20.973093032836914,105.83837127685547,63.52941176470589,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
61.0,3.35,2,1,1,21.0194473266602,105.821655273438,54.91803278688525,1,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,0
132.0,9.1,3,2,1,21.013336181640625,105.82765197753906,68.93939393939394,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,4.8,2,1,3,21.059675216674805,105.8040771484375,80.0,2,-0.7071067811865475,0.7071067811865476,6.123233995736766e-17,1.0,2
72.0,5.7,2,2,1,20.9998369336361,105.8079922408,79.16666666666666,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
99.6,8.55,3,2,1,21.0449924387182,105.780982384253,85.84337349397592,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
82.4,8.4,2,2,1,21.065832138061523,105.82650756835938,101.94174757281553,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
251.0,19.2,5,3,1,21.00048828125,105.80715942382812,76.49402390438246,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
164.0,9.0,4,3,1,21.030044555664062,105.77662658691406,54.8780487804878,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
137.0,15.0,3,3,1,21.0664214224861,105.826528753377,109.48905109489051,0,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
55.0,3.35,2,1,1,20.9938258518618,105.761035759013,60.909090909090914,1,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0
121.6,5.3,3,2,1,21.03458595275879,105.76299285888672,43.58552631578948,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
123.0,19.68,3,2,0,21.083890914917,105.808479309082,160.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
64.0,5.0,2,2,1,21.004818,105.80467,78.125,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,8.1,1,1,3,21.03326988220215,105.81670379638672,134.99999999999997,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
86.5,6.8,2,2,3,21.0229530334473,105.809814453125,78.61271676300578,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
99.6,8.5656,3,2,1,21.040441513061523,105.78071594238281,86.0,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
121.6,5.3,3,2,1,21.031585693359375,105.76820373535156,43.58552631578948,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
120.0,8.6,3,2,3,21.0288105010986,105.82356262207,71.66666666666667,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
45.0,3.2,1,1,1,21.0081353475914,105.742994604668,71.11111111111111,2,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
55.0,3.0,1,1,1,21.012432098388672,105.76739501953125,54.54545454545454,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
103.0,6.5,3,2,1,21.065839767456055,105.79814910888672,63.10679611650485,1,-0.7071067811865475,0.7071067811865476,1.0,0.0,0
172.0,17.544,3,2,1,21.004484176635742,105.79862976074219,102.00000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
91.0,6.0,3,2,1,20.974346160888672,105.75416564941406,65.93406593406594,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.0,2.2,2,2,0,20.9397029876709,105.7872543334961,32.352941176470594,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
168.0,16.296,3,2,1,21.004484176635742,105.79862976074219,97.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
65.0,3.4,2,1,1,20.981019973754883,105.75489807128906,52.30769230769231,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
68.3,3.5,2,2,0,21.0082664489746,105.952774047852,51.24450951683748,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
112.0,5.936,2,2,1,21.0026988983154,105.792427062988,53.0,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
67.7,4.1,2,2,1,21.008266,105.952774,60.5612998522895,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
40.0,2.38,1,1,3,20.97145652770996,105.82817077636719,59.5,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
75.0,4.3,3,2,1,21.0059461038463,105.797311606781,57.333333333333336,2,1.0,0.0,-0.7071067811865477,-0.7071067811865475,0
128.0,10.24,3,2,3,21.0712128029604,105.79399001067,80.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
50.0,3.85,2,1,0,21.0739040374756,105.799980163574,77.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
50.0,1.8,2,1,1,21.0644738302034,105.80618529718,36.00000000000001,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
139.0,8.5,3,2,1,21.0403492474298,105.766433836095,61.15107913669065,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
81.2,4.1,3,2,1,21.0823497772217,105.871757507324,50.49261083743842,2,-1.0,1.2246467991473532e-16,-1.8369701987210297e-16,-1.0,2
72.2,6.8,2,2,1,21.0078521303886,105.768748861356,94.18282548476454,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
159.8,13.0,3,2,3,21.0804352784259,105.80656897433,81.35168961201501,2,0.7071067811865476,0.7071067811865475,1.0,0.0,2
74.83,3.5,2,2,3,20.9984378814697,105.866737365723,46.772684752104766,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
89.5,5.38,2,2,0,21.0590857187672,105.868183271671,60.11173184357542,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
45.0,2.52,1,1,0,21.00826644897461,105.95277404785156,56.0,1,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
62.0,3.3,2,2,1,21.057600021362305,105.88459777832031,53.2258064516129,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
87.8,6.52,2,2,1,21.059675216674805,105.8040771484375,74.25968109339408,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
77.0,5.2,2,2,1,21.0110893249512,105.799903869629,67.53246753246754,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
128.0,11.5,3,2,1,21.046152114868164,105.9156494140625,89.84375,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
115.0,4.3,3,2,3,20.9668750762939,105.769638061523,37.391304347826086,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
240.0,12.0,5,6,1,21.07213592529297,105.81099700927734,50.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
89.5,5.4,2,2,0,21.052268981933594,105.88481140136719,60.33519553072626,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
236.0,28.5,4,3,3,21.00938606262207,105.77387237548828,120.76271186440678,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
83.0,4.32,3,2,1,20.97145652770996,105.82817077636719,52.048192771084345,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
45.0,3.8,1,1,1,20.9959886747059,105.873774711722,84.44444444444444,2,0.7071067811865476,0.7071067811865475,1.0,0.0,0
55.0,2.6,2,1,3,21.00826644897461,105.95277404785156,47.27272727272727,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
54.0,3.7,2,2,1,20.993993759155273,105.95020294189453,68.51851851851852,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
94.0,7.0,2,2,1,21.0344581604004,105.769653320313,74.46808510638297,1,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
41.5,2.6,1,1,1,21.0017414093018,105.94214630127,62.65060240963856,2,6.123233995736766e-17,1.0,-1.8369701987210297e-16,-1.0,0
110.0,7.3,3,2,1,21.029237747192383,105.79385375976562,66.36363636363636,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
135.0,7.5,3,2,1,21.0311622619629,105.760414123535,55.55555555555555,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
70.0,4.8,2,2,1,21.011882781982422,105.78644561767578,68.57142857142857,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.8,18.0,11,11,1,21.0145803921406,105.817196328929,322.5806451612903,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
81.9,9.0,3,2,1,21.00580596923828,105.79437255859375,109.89010989010988,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
165.0,9.075,4,3,1,20.9877038564693,105.800670214275,54.99999999999999,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
135.0,7.8,3,2,1,21.03116226196289,105.76041412353516,57.77777777777778,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,7.2,3,2,1,21.0036392211914,105.802978515625,74.22680412371135,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
70.0,4.8,2,2,1,21.011882781982422,105.78644561767578,68.57142857142857,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
94.0,7.0,2,2,1,21.0344581604004,105.769653320313,74.46808510638297,1,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
81.9,9.0,3,2,1,21.00580596923828,105.79437255859375,109.89010989010988,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
41.5,2.6,1,1,1,21.0017414093018,105.94214630127,62.65060240963856,2,6.123233995736766e-17,1.0,-1.8369701987210297e-16,-1.0,0
120.0,11.5,4,2,1,20.994333267211914,105.86756134033203,95.83333333333334,2,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,0
135.0,7.5,3,2,1,21.0311622619629,105.760414123535,55.55555555555555,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
94.0,4.5,3,2,1,20.974472045898438,105.76087951660156,47.87234042553192,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
83.0,5.644,3,2,1,20.99988555908203,105.95375061035156,68.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
55.8,18.0,11,11,1,21.0145803921406,105.817196328929,322.5806451612903,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
86.0,5.848,3,2,1,20.99988555908203,105.95375061035156,68.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
80.0,5.2,2,2,1,21.012432098388672,105.76739501953125,65.0,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
123.0,5.658,3,2,0,20.97642707824707,105.82543182373047,46.00000000000001,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
28.0,2.13,1,1,3,20.993993759155273,105.95020294189453,76.07142857142857,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
65.0,3.65,2,2,1,20.93810272216797,105.85224914550781,56.15384615384615,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,8.2,1,1,3,21.03326988220215,105.81670379638672,136.66666666666666,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
67.0,3.5,2,1,0,20.991436004638672,105.75606536865234,52.23880597014925,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
155.0,22.0,4,3,3,21.0336328530609,105.81397963723,141.93548387096774,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
112.0,10.5,2,1,1,21.02881,105.82356,93.75,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
82.0,11.0,2,2,3,21.03326988220215,105.81670379638672,134.14634146341464,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
113.2,15.0,2,2,1,21.0404406257519,105.797547970344,132.5088339222615,1,1.0,0.0,6.123233995736766e-17,1.0,2
68.0,3.35,2,2,0,21.00826644897461,105.95277404785156,49.26470588235294,1,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
59.0,3.0,2,1,3,20.998958587646484,105.78803253173828,50.84745762711865,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
113.0,15.5,3,2,1,21.0527400970459,105.791770935059,137.16814159292034,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
66.0,5.0,2,2,1,21.0040517208076,105.803119937255,75.75757575757576,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
75.0,3.19,2,2,3,21.0083923339844,105.730247497559,42.53333333333333,2,-1.0,1.2246467991473532e-16,-0.7071067811865477,-0.7071067811865475,0
105.0,7.5,3,2,1,21.0036392211914,105.802978515625,71.42857142857143,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
62.0,5.4,2,2,0,21.0043022152528,105.818178213387,87.09677419354838,2,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,0
100.0,6.9,3,2,3,21.006311,105.80748,69.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
64.0,5.2,2,2,3,21.0046138763428,105.804077148438,81.25,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
74.0,5.7,2,2,1,21.012432098388672,105.76739501953125,77.02702702702703,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
80.0,4.5,3,2,1,21.008962631225586,105.74391174316406,56.25,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
97.0,7.0,3,2,1,20.9972763061523,105.80298614502,72.16494845360825,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
96.0,5.15,3,2,3,20.998937606811523,105.88019561767578,53.645833333333336,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
114.0,9.49,3,2,1,21.00938606262207,105.77387237548828,83.24561403508773,2,-1.8369701987210297e-16,-1.0,-0.7071067811865477,-0.7071067811865475,0
79.0,5.0,2,2,1,21.012432098388672,105.76739501953125,63.29113924050633,2,0.7071067811865476,0.7071067811865475,-1.8369701987210297e-16,-1.0,0
106.0,9.5,3,3,0,21.0093860626221,105.773872375488,89.62264150943396,2,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,0
130.0,12.5,3,3,1,21.004484176635742,105.79862976074219,96.15384615384616,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
82.0,6.6,2,2,1,20.998437881469727,105.86673736572266,80.48780487804878,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
84.0,6.5,3,2,1,21.0046138763428,105.804077148438,77.38095238095238,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
76.0,4.9,2,2,1,20.97332000732422,105.77828216552734,64.47368421052632,1,0.7071067811865474,-0.7071067811865477,-1.8369701987210297e-16,-1.0,0
123.0,6.5,3,2,1,21.083890914916992,105.80847930908203,52.84552845528456,2,6.123233995736766e-17,1.0,0.7071067811865474,-0.7071067811865477,2
100.0,5.2,3,2,1,21.0842782223517,105.787765343837,52.00000000000001,1,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
98.0,4.4,2,2,1,20.979808807373047,105.78756713867188,44.89795918367347,2,-0.7071067811865477,-0.7071067811865475,-1.0,1.2246467991473532e-16,0
25.0,1.97,1,1,3,21.008962631225586,105.74391174316406,78.8,1,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
68.0,3.35,2,2,0,21.00826644897461,105.95277404785156,49.26470588235294,2,-0.7071067811865477,-0.7071067811865475,-1.8369701987210297e-16,-1.0,0
135.0,7.6,3,2,1,21.0294028919794,105.763715816903,56.2962962962963,2,0.7071067811865474,-0.7071067811865477,6.123233995736766e-17,1.0,0
94.0,6.65,3,2,1,21.0399905872627,105.766288521804,70.74468085106383,2,-1.0,1.2246467991473532e-16,0.7071067811865474,-0.7071067811865477,0
78.5,5.4,2,2,0,21.0084189784072,105.743276482902,68.78980891719745,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
73.0,5.0,2,2,3,21.004613876342773,105.8040771484375,68.4931506849315,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
60.0,3.3,2,1,1,20.97145652770996,105.82817077636719,55.0,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,0
77.0,2.926,3,2,1,20.992307662963867,105.7886734008789,38.0,1,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
77.0,2.926,3,2,1,20.9923076629639,105.788673400879,38.0,1,-1.8369701987210297e-16,-1.0,-1.0,1.2246467991473532e-16,0
141.0,14.8,3,2,3,21.0786514282227,105.802612304688,104.9645390070922,2,0.7071067811865474,-0.7071067811865477,-1.0,1.2246467991473532e-16,2
