area,price,longitude,latitude,legal,furniture,frontage,floor,bedroom,toilet
55.0,14.8,105.818682062782,20.9639468682686,1.0,2.0,,5.0,4.0,
40.0,7.2,105.76844392508,20.9617768760599,1.0,2.0,,5.0,5.0,5.0
60.0,8.1,105.915866664787,21.0338643295589,,2.0,6.8,5.0,4.0,4.0
48.0,14.7,105.795342841793,21.0209039925026,1.0,2.0,5.0,5.0,6.0,4.0
45.0,7.5,105.907449998822,21.0251375902667,1.0,1.0,4.0,6.0,3.0,4.0
50.0,11.8,105.732699311552,20.9475617846643,1.0,,4.0,4.0,,
35.0,8.9,105.81388959194,21.0354775171983,1.0,2.0,45.0,6.0,3.0,3.0
142.0,34.0,105.823859117778,21.0602169105264,1.0,1.0,9.4,2.0,3.0,2.0
27.0,5.75,105.839376956636,21.0129488117856,1.0,1.0,,,,
90.0,27.0,105.8242369,21.068793,1.0,2.0,7.0,8.0,13.0,13.0
96.0,29.5,105.8988115,21.0526129,1.0,2.0,6.0,4.0,4.0,4.0
33.0,6.85,105.785725695485,20.9591542779931,1.0,2.0,3.71,5.0,4.0,4.0
41.0,6.6,105.831908672175,21.0631859614477,1.0,2.0,,5.0,3.0,4.0
39.0,3.39,105.846702005219,20.9876942361759,1.0,2.0,,3.0,,
38.0,10.5,105.810316794754,21.0346050320755,1.0,2.0,7.0,6.0,5.0,6.0
52.0,6.5,105.7422158,20.9996436,1.0,1.0,4.5,4.0,6.0,4.0
34.0,6.8,105.818842190813,20.96383121709,1.0,2.0,3.5,4.0,4.0,3.0
50.0,12.0,105.822682590349,21.016408285795,1.0,2.0,5.0,5.0,6.0,4.0
37.0,6.68,105.782902870662,20.9636233202278,1.0,2.0,3.3,4.0,5.0,4.0
52.0,21.5,105.805134828419,21.0074740950534,1.0,2.0,,5.0,5.0,5.0
45.0,8.8,105.8040441,21.018388,1.0,2.0,,7.0,,
80.0,18.0,105.7852105,20.9896224,1.0,2.0,,6.0,4.0,4.0
45.0,14.0,105.872311952998,21.0437034889683,1.0,1.0,,7.0,3.0,
34.0,8.0,105.866994944802,21.0498423561275,1.0,1.0,,6.0,3.0,5.0
45.0,11.5,105.810942756635,21.0036390677746,1.0,2.0,,6.0,7.0,6.0
40.0,4.5,105.917902336845,21.0211093634985,1.0,1.0,,4.0,,
130.0,19.0,105.8840985,21.028876,1.0,2.0,9.0,4.0,5.0,5.0
40.0,8.9,105.77418103216,21.023538376308,1.0,2.0,,5.0,9.0,9.0
60.0,5.5,105.902699640823,21.0245501469166,1.0,2.0,4.0,1.0,1.0,1.0
35.0,4.3,105.917504650732,21.0207280762325,1.0,2.0,,5.0,3.0,4.0
70.0,18.0,105.7852105,20.9896224,1.0,2.0,,6.0,5.0,5.0
28.0,5.65,105.856822749759,20.9883738914045,1.0,1.0,3.5,5.0,3.0,4.0
33.0,3.35,105.757777741713,21.0850917099075,1.0,2.0,3.5,1.0,2.0,1.0
38.0,5.0,105.89839108336,21.0525547483178,1.0,2.0,,6.0,,
32.0,6.1,105.815902503592,20.9830492400362,1.0,0.0,,4.0,4.0,3.0
105.0,22.0,105.7859179,20.9851872,1.0,2.0,6.0,5.0,,
40.0,2.7,105.850176106561,20.9837642195308,1.0,2.0,4.0,1.0,2.0,1.0
43.5,10.2,105.745977494707,21.0375959972703,1.0,2.0,4.0,6.0,4.0,5.0
40.0,8.5,105.766780432137,21.0240218547651,1.0,2.0,5.2,5.0,4.0,4.0
42.0,6.9,105.874317618648,20.9951220100597,1.0,1.0,4.0,5.0,3.0,4.0
35.0,6.9,105.785352929709,20.9899587272804,1.0,2.0,3.5,4.0,4.0,3.0
30.0,4.75,105.74955826288,21.004135374926,1.0,1.0,3.4,5.0,4.0,4.0
35.0,8.99,105.818821922231,20.9869714086741,1.0,3.0,3.5,6.0,3.0,4.0
35.0,6.0,105.84868333199,20.9819235892112,1.0,2.0,,4.0,4.0,5.0
95.0,34.0,105.8046507,21.0098474,1.0,2.0,7.5,9.0,,
90.0,16.8,105.868114030804,21.0795557665448,1.0,2.0,5.0,5.0,4.0,6.0
100.0,24.5,105.8012873,21.0118971,1.0,1.0,,5.0,,
30.0,5.08,105.9346654507,21.0387652779525,1.0,1.0,4.5,5.0,3.0,4.0
35.0,4.65,105.716712111584,21.0045237763874,1.0,1.0,4.0,5.0,3.0,4.0
96.0,20.0,105.810476425277,21.0071362331995,1.0,2.0,,7.0,29.0,29.0
34.0,3.55,105.714690783147,21.0831647659329,1.0,1.0,,5.0,4.0,4.0
40.0,8.86,105.861053762741,21.0050220202499,1.0,1.0,3.5,4.0,5.0,3.0
85.0,13.5,105.834720088448,21.0090070795207,1.0,2.0,6.0,6.0,12.0,
40.0,4.35,105.738628821289,21.0367900521424,1.0,2.0,3.6,5.0,6.0,4.0
190.0,38.0,105.7624855,21.0452512,1.0,2.0,30.0,5.0,,
170.0,56.0,105.8045357,21.0597044,1.0,2.0,10.0,10.0,,
105.0,26.5,105.794309588043,21.0712829276708,1.0,2.0,7.1,6.0,5.0,5.0
35.0,5.9,105.815769341247,21.0219155481589,1.0,2.0,3.8,5.0,4.0,3.0
340.0,63.0,105.8086328,21.0208319,1.0,2.0,9.5,3.0,,
100.0,26.8,105.7464920787,21.0380585338913,1.0,2.0,7.0,6.0,,
110.0,36.0,105.7646653,21.0305339,1.0,2.0,6.0,8.0,,
75.0,33.0,105.792138382871,21.0189767464361,1.0,2.0,7.2,5.0,,
85.0,27.0,105.8012873,21.0118971,1.0,2.0,7.0,7.0,,
99.0,31.0,105.82331510162,20.9995149606704,1.0,2.0,5.0,8.0,8.0,10.0
110.0,13.9,105.835591428303,21.006422447769,1.0,2.0,7.8,3.0,4.0,
120.0,26.8,105.794395206508,21.0716468058495,1.0,2.0,7.1,7.0,,
170.0,90.0,105.8242369,21.068793,1.0,2.0,8.6,,,
75.0,28.5,105.7902943,21.0329446,1.0,2.0,12.0,8.0,,
90.0,19.5,105.785350655846,20.9812539197139,1.0,2.0,,6.0,20.0,20.0
120.0,30.5,105.8061035,21.0644876,1.0,2.0,7.0,4.0,,
120.0,30.5,105.8045357,21.0597044,1.0,2.0,7.0,5.0,,
150.0,23.0,105.794409763748,21.0709822066881,1.0,2.0,8.2,5.0,,
103.0,32.5,105.8008204,21.0377412,1.0,1.0,5.0,5.0,,
120.0,30.5,105.8061035,21.0644876,1.0,2.0,7.0,5.0,,
95.0,32.0,105.810786616647,21.0033882287054,1.0,2.0,9.0,,,
42.0,3.4,105.711368491234,20.963320186124,1.0,1.0,4.2,3.0,3.0,2.0
250.0,75.0,105.8045357,21.0597044,1.0,1.0,15.0,,,
60.0,20.9,105.802457589783,21.0432841643615,1.0,2.0,4.0,6.0,4.0,
81.0,18.2,105.799541202342,21.0107322962154,1.0,2.0,5.3,5.0,,
78.0,20.0,105.770969041065,21.0123008922074,1.0,2.0,5.0,6.0,,
120.0,29.0,105.7917504,21.0657853,1.0,2.0,7.0,5.0,6.0,
104.0,26.8,105.810010378339,21.0438727092895,1.0,3.0,7.6,7.0,34.0,34.0
170.0,23.5,105.7461221,21.0379017,1.0,2.0,7.0,4.0,,
50.0,12.0,105.77905311937,20.972865708183,1.0,2.0,,5.0,6.0,5.0
65.0,16.8,105.808976715686,21.0209991139079,1.0,2.0,4.5,5.0,4.0,
117.0,24.5,105.804536110805,21.0898417335867,1.0,3.0,7.4,8.0,32.0,32.0
160.0,35.0,105.7857525,21.0730776,1.0,2.0,8.0,5.0,,
45.0,5.2,105.741047240534,21.0508890619176,,1.0,3.8,2.0,3.0,2.0
70.0,21.5,105.801179978914,21.0120992270375,1.0,2.0,,4.0,,
75.0,32.5,105.815763833276,21.0402881143048,1.0,2.0,7.0,5.0,,
125.0,60.0,105.7884853,21.031806,1.0,2.0,11.0,9.0,,
58.0,12.3,105.774024892778,21.0240649645966,1.0,2.0,,4.0,6.0,5.0
39.5,7.2,105.829017648336,21.0123860646503,1.0,1.0,5.0,5.0,3.0,4.0
42.0,7.2,105.769096056305,21.0392398074632,1.0,2.0,4.0,4.0,4.0,4.0
80.0,20.0,105.7461221,21.0379017,1.0,2.0,6.0,5.0,,
90.0,25.5,105.7742214,21.0273446,1.0,2.0,6.0,5.0,6.0,
47.0,6.99,105.810632287711,20.9890300114473,1.0,2.0,,4.0,5.0,4.0
132.0,59.5,105.827393322994,21.0197207877928,1.0,2.0,,10.0,,
85.0,24.0,105.8086328,21.0208319,1.0,2.0,5.0,5.0,,
35.0,5.75,105.741293060035,21.0507083404855,1.0,1.0,,4.0,4.0,3.0
145.0,40.0,105.8012822,20.9937318,1.0,2.0,7.0,8.0,,
205.0,55.0,105.8012822,20.9937318,1.0,2.0,7.0,8.0,,
130.0,29.0,105.769254,21.0306511,1.0,2.0,5.5,4.0,,
450.0,58.0,105.795233230173,21.0714946761495,1.0,2.0,14.0,3.0,,
36.0,10.0,105.75492395672,20.9683689801646,0.0,2.0,4.5,6.0,5.0,5.0
40.0,8.6,105.743204009061,21.0341178067317,1.0,2.0,5.2,4.0,4.0,4.0
48.0,13.5,105.830064526169,21.0148971613721,1.0,2.0,5.0,8.0,6.0,7.0
45.0,9.0,105.829779233807,21.0148004620384,1.0,2.0,4.0,7.0,4.0,5.0
58.0,7.2,105.918115497473,21.0210350684517,1.0,1.0,,5.0,4.0,4.0
70.0,11.6,105.843594185918,20.9835370486582,1.0,2.0,5.0,4.0,5.0,4.0
44.0,14.8,105.795305132248,21.022534773504,1.0,2.0,3.6,5.0,6.0,6.0
65.0,25.5,105.773098086975,21.0352482642145,1.0,1.0,4.4,7.0,6.0,8.0
19.0,3.2,105.833829078755,21.0267605773364,1.0,2.0,3.2,5.0,3.0,3.0
120.0,50.0,105.7976392,21.0175692,1.0,2.0,10.0,5.0,,
70.0,13.0,105.789126163297,20.9752663057657,1.0,0.0,5.0,5.0,5.0,4.0
35.0,7.5,105.805325941231,21.0430782376094,1.0,2.0,3.5,4.0,6.0,3.0
32.0,6.4,105.818841230106,20.9637881958024,1.0,1.0,3.7,4.0,4.0,3.0
40.0,7.1,105.820661540046,21.0417381742372,1.0,2.0,4.0,5.0,4.0,4.0
99.0,25.0,105.8160685,21.0402033,1.0,2.0,,4.0,5.0,5.0
36.0,5.15,105.834726410663,20.9830869326228,1.0,2.0,,4.0,5.0,
78.0,12.8,105.773866701138,21.0234918974507,1.0,1.0,5.0,7.0,18.0,18.0
61.0,9.6,105.769817522429,20.982324677169,1.0,2.0,5.0,5.0,4.0,5.0
50.4,11.9,105.897769461633,21.0659013295768,1.0,2.0,4.0,6.0,,
52.0,7.95,105.808989785265,21.0612526087671,1.0,2.0,4.0,,4.0,
40.0,7.1,105.917767135495,21.0211954757496,1.0,1.0,,6.0,3.0,4.0
60.0,9.95,105.756925737447,20.9433482486347,1.0,2.0,,5.0,13.0,13.0
48.0,13.5,105.873332968808,21.0405684857752,1.0,2.0,,6.0,3.0,4.0
40.0,6.25,105.885276929862,21.0247874488429,1.0,2.0,,4.0,3.0,3.0
38.0,6.05,105.756750903576,20.9431018620409,1.0,2.0,5.2,5.0,6.0,4.0
25.0,6.5,105.808464807788,20.99952753855,1.0,2.0,,5.0,,
53.0,5.25,105.764554077161,20.9399862170179,1.0,1.0,4.85,1.0,1.0,1.0
51.0,22.0,105.817816891611,21.0775724321125,1.0,1.0,6.0,8.0,8.0,8.0
45.0,8.5,105.806212455053,21.0233938907765,1.0,2.0,4.0,6.0,8.0,8.0
41.0,11.0,105.8099612,21.0345022,1.0,2.0,4.3,5.0,6.0,
44.0,8.0,105.805572404404,21.0192394378325,1.0,2.0,4.0,5.0,4.0,3.0
39.0,8.4,105.81543416108,20.9829884809353,1.0,2.0,3.6,5.0,4.0,3.0
45.0,13.0,105.806219024095,21.0643138830393,1.0,2.0,4.1,,,
30.0,6.2,105.862296142272,21.0045762917287,1.0,2.0,4.0,5.0,3.0,4.0
47.0,16.3,105.855005595081,21.0058474695631,1.0,3.0,4.0,4.0,4.0,4.0
65.0,25.3,105.773119859779,21.0354484127517,1.0,1.0,48.0,7.0,7.0,7.0
58.0,25.5,105.772749324072,21.0353555711391,1.0,2.0,4.4,7.0,6.0,6.0
120.0,40.0,105.8169693,21.033212,1.0,2.0,6.5,8.0,13.0,15.0
38.0,7.9,105.821674791054,20.9977592388932,1.0,2.0,3.8,4.0,4.0,3.0
35.0,7.5,105.805282101848,21.0430299816968,1.0,1.0,3.5,4.0,6.0,4.0
50.0,13.6,105.861286668427,21.0049120030697,1.0,2.0,4.5,4.0,4.0,4.0
36.0,5.15,105.773712503698,21.0804035997964,1.0,2.0,4.0,5.0,3.0,4.0
45.0,3.15,105.711551709506,20.9629427149146,1.0,1.0,4.5,3.0,3.0,3.0
35.0,6.69,105.821383718962,20.9827368804271,1.0,,4.5,5.0,3.0,4.0
55.0,10.8,105.824417090258,20.996874106071,1.0,2.0,4.1,4.0,6.0,4.0
22.0,3.3,105.836626553388,21.0119224944765,1.0,2.0,3.0,5.0,3.0,4.0
35.0,4.65,105.832719913491,21.0231890685842,1.0,2.0,4.3,5.0,3.0,3.0
38.0,4.5,105.837810783839,21.0697079519986,1.0,2.0,6.0,4.0,3.0,2.0
55.0,15.9,105.8502053,21.0204895,1.0,1.0,5.0,4.0,3.0,3.0
95.0,35.8,105.802295436859,21.043222112167,1.0,2.0,5.7,8.0,6.0,
42.0,5.6,105.919934545947,21.0284386002147,,2.0,4.2,4.0,4.0,3.0
36.0,4.3,105.886335014533,20.9951806805557,1.0,1.0,4.0,4.0,2.0,3.0
31.0,8.3,105.833898579853,21.0263947112767,1.0,2.0,4.0,6.0,3.0,4.0
45.0,6.7,105.804582863281,21.0900327759114,1.0,2.0,,,4.0,
40.0,7.5,105.866696555026,21.0495861653346,1.0,1.0,,5.0,3.0,4.0
40.0,5.3,105.794571197714,20.9583891303831,1.0,2.0,,4.0,4.0,
45.0,12.0,105.85244722590335,21.02894860978742,1.0,2.0,,5.0,6.0,5.0
168.0,45.0,105.817822168131,21.0778620458959,1.0,2.0,10.0,9.0,25.0,25.0
42.0,6.0,105.7623455,20.9704742,1.0,,,4.0,4.0,3.0
50.0,17.5,105.768287346304,20.9619793243911,1.0,2.0,5.0,7.0,4.0,4.0
47.0,18.0,105.789396098424,21.0499266092702,1.0,2.0,,7.0,7.0,7.0
35.0,6.0,105.7766069,20.975846,1.0,2.0,,5.0,3.0,
300.0,83.0,105.824298077416,21.0409960828174,1.0,2.0,9.0,7.0,6.0,6.0
36.0,5.3,105.73523246744,21.0333378485042,1.0,1.0,4.0,5.0,4.0,4.0
33.0,4.85,105.85244722590335,21.02894860978742,1.0,1.0,3.5,4.0,3.0,4.0
35.0,7.5,105.743569752105,21.0339399565173,1.0,1.0,3.5,6.0,4.0,4.0
35.0,6.8,105.88338588844,21.0494720325907,1.0,1.0,5.4,5.0,3.0,3.0
105.0,27.9,105.775059257542,21.0293367518413,1.0,2.0,6.0,8.0,21.0,8.0
90.0,26.6,105.801386957608,21.0369868264477,1.0,2.0,6.0,6.0,6.0,6.0
37.0,6.8,105.80883910812,21.0327580486298,1.0,2.0,4.1,5.0,3.0,
62.0,17.5,105.828078034985,21.0006522932146,1.0,2.0,6.0,6.0,6.0,6.0
101.0,23.0,105.825365982245,21.0347931337432,1.0,2.0,5.2,5.0,,
45.0,13.5,105.841237907994,20.9916751602036,,2.0,4.0,8.0,6.0,
45.0,14.8,105.818247876571,21.0420887382688,1.0,2.0,5.0,6.0,4.0,5.0
131.0,37.5,105.816830222842,21.0722401766632,1.0,0.0,11.0,1.0,3.0,3.0
34.0,5.5,105.731835855207,21.0302871581935,1.0,2.0,3.4,5.0,4.0,4.0
40.0,11.2,105.824803558488,21.0099544263508,1.0,2.0,,6.0,,
125.0,38.8,105.843541136936,20.9837738351873,1.0,2.0,12.0,4.0,5.0,
45.0,7.3,105.857108455085,20.9232531265103,1.0,1.0,,4.0,4.0,3.0
93.0,35.8,105.802342925178,21.0432049439824,1.0,1.0,5.7,8.0,12.0,
85.0,26.9,105.863171337165,21.0003869143951,1.0,2.0,6.2,7.0,5.0,
40.0,8.6,105.83506415563,20.9832133988643,1.0,2.0,,4.0,5.0,4.0
121.0,23.0,105.800274969903,20.9877659183923,1.0,2.0,8.0,7.0,30.0,
33.0,3.95,105.732218188185,21.030399369684,1.0,2.0,3.5,4.0,4.0,3.0
60.0,17.5,105.799625867113,21.010573203959,1.0,2.0,4.5,7.0,5.0,
65.0,7.69,105.78937033692,20.9758017872572,1.0,2.0,,,,
107.0,28.0,105.77896805991,21.0229198158971,1.0,2.0,7.1,10.0,,10.0
62.0,9.0,105.794757400646,21.0232651850862,1.0,2.0,6.8,5.0,,
42.0,3.15,105.711283658822,20.9628522677804,1.0,1.0,4.5,4.0,4.0,3.0
100.0,20.0,105.844471796543,20.9805217842852,,2.0,5.5,6.0,28.0,
52.0,14.2,105.764332819533,21.0352317448595,1.0,2.0,5.2,6.0,5.0,6.0
38.0,2.5,105.717337551889,20.9307865645052,1.0,1.0,5.0,3.0,3.0,3.0
40.0,14.5,105.799231776516,21.0360411554066,1.0,2.0,5.7,7.0,,
56.0,21.5,105.845321064543,20.9836750790249,1.0,2.0,4.5,7.0,6.0,6.0
35.0,6.5,105.839507865714,21.0133993760375,1.0,2.0,4.0,5.0,3.0,4.0
60.0,18.7,105.85672482016,20.9950669819733,1.0,2.0,,6.0,4.0,
42.0,3.15,105.717260974736,20.9308265298028,1.0,1.0,4.0,3.0,4.0,3.0
40.0,7.6,105.843823440468,20.9852384715911,1.0,2.0,4.8,4.0,5.0,4.0
27.0,5.6,105.785893849453,20.9851820100968,1.0,2.0,3.1,4.0,2.0,3.0
34.0,6.5,105.7854713,20.9747143,1.0,2.0,3.6,5.0,3.0,3.0
120.0,23.8,105.774096129044,21.0236467200648,,2.0,,,,
45.0,13.2,105.822893341265,21.0164971984374,1.0,2.0,,4.0,3.0,3.0
45.6,4.25,105.893809917658,20.9742476026907,1.0,1.0,,1.0,1.0,1.0
80.0,15.5,105.829009987744,21.0009565410091,1.0,2.0,5.2,5.0,6.0,6.0
41.0,14.5,105.807746887207,21.0470561981201,1.0,1.0,4.6,6.0,3.0,
50.0,15.0,105.799511470444,21.0111742225307,1.0,2.0,6.0,6.0,,
48.0,14.6,105.82254889812,21.0161988863589,1.0,2.0,4.0,5.0,4.0,
50.0,14.7,105.798918059279,21.0460474711777,1.0,1.0,4.0,6.0,3.0,5.0
43.0,14.2,105.822950196428,21.0164340122644,1.0,2.0,4.0,4.0,5.0,5.0
42.0,6.6,105.863385083014,21.008768962668,1.0,2.0,44.0,4.0,4.0,3.0
35.0,2.2,105.708764984878,20.9401970405549,1.0,2.0,,4.0,4.0,3.0
30.0,6.4,105.891511236936,21.0664048015022,1.0,1.0,3.0,5.0,3.0,4.0
45.0,9.2,105.794351215789,21.0350282274666,1.0,2.0,,5.0,9.0,9.0
34.0,5.9,105.828600560696,21.0161419880968,1.0,2.0,4.0,5.0,3.0,4.0
60.0,13.5,105.833913405012,21.026484926088,1.0,2.0,4.0,4.0,4.0,4.0
74.0,22.5,105.80933169798,21.0607479353155,1.0,2.0,4.4,7.0,4.0,
36.0,7.6,105.794748558051,21.0230962786569,1.0,2.0,4.0,5.0,3.0,4.0
130.0,41.39,105.774484014968,21.0205281026763,1.0,2.0,,,33.0,34.0
36.0,7.6,105.79246208995,21.0190305081939,1.0,2.0,4.0,5.0,3.0,4.0
40.0,8.5,105.786910705237,20.9705591135845,1.0,2.0,3.6,6.0,4.0,5.0
32.0,7.25,105.77836814594,20.9827848276995,1.0,1.0,,5.0,4.0,4.0
45.0,14.9,105.788498513561,21.0169684458423,1.0,2.0,3.5,6.0,5.0,5.0
32.0,4.8,105.749717179541,21.0049254107801,1.0,2.0,3.8,5.0,3.0,4.0
50.0,13.5,105.755207344361,20.9679883649556,1.0,2.0,5.0,6.0,6.0,6.0
50.0,9.25,105.801276149588,21.0119204836387,1.0,2.0,3.0,5.0,9.0,9.0
70.0,5.65,105.887574761958,20.9987515730415,1.0,1.0,36.0,1.0,2.0,1.0
60.0,16.0,105.80248646934,21.0429241657193,1.0,1.0,4.0,5.0,6.0,6.0
300.0,90.5,105.80986306859,21.0427745214757,1.0,2.0,10.0,9.0,60.0,60.0
40.0,13.5,105.865744061924,21.0030991768333,1.0,2.0,4.0,4.0,6.0,4.0
140.0,62.5,105.816483220334,21.0114062399118,1.0,2.0,7.0,9.0,9.0,9.0
45.0,11.7,105.806904082653,21.0019669819002,1.0,2.0,5.4,6.0,4.0,5.0
55.0,10.9,105.770617658882,21.0120141487762,1.0,1.0,4.6,4.0,5.0,4.0
36.5,6.18,105.825483249155,21.0345109168428,1.0,1.0,,5.0,3.0,4.0
35.0,6.8,105.859461613763,20.987373083094,1.0,2.0,,6.0,4.0,5.0
50.0,15.0,105.755188026222,20.9684247262606,1.0,1.0,4.0,7.0,4.0,5.0
52.0,13.8,105.806557378693,21.0512574680865,1.0,2.0,5.1,5.0,3.0,4.0
32.0,7.99,105.806885537913,21.0016285568569,1.0,2.0,,6.0,4.0,5.0
30.0,6.2,105.856718495354,20.9886079670308,1.0,2.0,5.0,5.0,3.0,4.0
36.0,7.05,105.856688600239,20.9884289519089,1.0,2.0,4.0,5.0,3.0,4.0
60.0,27.5,105.773901397018,21.0379706823648,1.0,2.0,5.0,7.0,5.0,6.0
34.0,8.2,105.781217379731,21.0454501576235,1.0,2.0,5.0,6.0,3.0,4.0
40.0,7.2,105.841081238415,20.9836453131544,1.0,2.0,4.0,4.0,4.0,3.0
57.0,3.17,105.696941672479,20.9657218630889,1.0,1.0,,3.0,3.0,3.0
55.0,15.8,105.801289401611,21.0118388114382,1.0,2.0,,5.0,5.0,4.0
180.0,58.0,105.7995321,21.0319529,1.0,2.0,20.0,5.0,10.0,10.0
55.0,19.5,105.863132978259,21.0004094377313,1.0,2.0,3.7,6.0,6.0,6.0
32.0,12.0,105.8163536,21.0420355,1.0,2.0,3.2,6.0,3.0,4.0
32.0,6.8,105.820118104917,21.0123176645201,1.0,2.0,4.0,5.0,,
60.0,27.5,105.766623509865,21.0391902494032,1.0,2.0,5.0,7.0,5.0,6.0
35.0,6.4,105.836211739187,21.0234703477159,1.0,2.0,4.3,5.0,3.0,4.0
46.0,12.8,105.871780477712,21.0468158000632,1.0,2.0,,4.0,4.0,
50.0,12.98,105.85502152596,21.0180464799433,1.0,2.0,6.7,5.0,3.0,5.0
51.2,17.35,105.799138359311,21.0462199990339,1.0,2.0,5.0,5.0,4.0,
60.3,23.5,105.7737345,21.0379862,1.0,1.0,7.1,4.0,4.0,4.0
55.0,5.95,105.780098031391,20.9686669894693,1.0,2.0,4.0,4.0,4.0,4.0
60.0,27.5,105.764501413485,21.0349757458308,1.0,2.0,5.0,7.0,5.0,6.0
78.0,10.89,105.781289852492,21.0866907859873,1.0,1.0,5.5,4.0,4.0,4.0
46.0,9.49,105.832172226127,21.0168107039691,1.0,2.0,,6.0,4.0,
36.0,9.8,105.87187926646,21.0470039970666,1.0,1.0,4.5,7.0,3.0,
35.0,6.69,105.821303584035,20.9827303462599,,2.0,,,3.0,
36.0,7.6,105.792384282949,21.0186673250599,1.0,2.0,4.4,5.0,4.0,4.0
34.0,8.96,105.821340096036,20.9825155982858,,2.0,,4.0,3.0,
34.0,6.4,105.835629823961,20.9714969180393,,,,5.0,3.0,
50.0,13.7,105.794882289545,21.0231880981169,1.0,2.0,5.4,6.0,11.0,22.0
49.3,12.8,105.833422219534,21.0336035498942,1.0,2.0,3.3,4.0,4.0,4.0
50.0,14.0,105.822901401874,21.0165530884285,1.0,2.0,,7.0,4.0,5.0
32.0,7.35,105.849569407378,20.9947071288215,1.0,2.0,,5.0,3.0,4.0
75.0,17.0,105.825390162985,21.034918203803,1.0,2.0,5.0,8.0,8.0,8.0
30.0,5.2,105.785722461438,20.9595892478256,1.0,1.0,4.0,5.0,3.0,4.0
75.0,22.5,105.85244722590335,21.02894860978742,1.0,2.0,,5.0,,
45.0,11.0,105.834126412689,20.9730777122745,1.0,2.0,4.2,6.0,6.0,5.0
41.0,5.99,105.78023485446,20.9687465452913,1.0,1.0,3.6,4.0,4.0,4.0
40.0,6.35,105.877816627258,20.9894544895169,,1.0,4.5,5.0,6.0,4.0
30.0,5.6,105.843054297606,20.992163515763,1.0,2.0,5.0,5.0,6.0,6.0
30.0,5.6,105.764581095125,20.9669779715622,1.0,1.0,3.2,5.0,3.0,3.0
43.0,6.5,105.827308332459,20.9707325357482,1.0,2.0,4.2,6.0,4.0,5.0
30.0,6.1,105.774481863584,20.9803120556369,1.0,2.0,3.2,5.0,3.0,4.0
57.0,18.5,105.843778868341,21.0402315817407,1.0,2.0,5.0,5.0,4.0,5.0
32.0,7.68,105.83395381649,21.0270462220445,1.0,2.0,3.5,5.0,4.0,5.0
40.0,8.5,105.871402214982,21.0466909495778,1.0,2.0,,6.0,4.0,5.0
58.0,18.0,105.813365081037,21.0338294106753,1.0,2.0,4.0,3.0,2.0,2.0
56.7,3.85,105.877937740284,20.989233074997,1.0,2.0,4.0,4.0,4.0,3.0
44.0,7.3,105.800604195532,21.041396167541,1.0,2.0,3.6,4.0,,
75.0,21.8,105.8104213059,21.037692889959,1.0,2.0,,9.0,20.0,21.0
50.0,5.7,105.854952872949,20.9096921030204,1.0,2.0,3.8,4.0,3.0,3.0
65.0,15.0,105.775634641057,21.042881529258,1.0,2.0,,6.0,8.0,5.0
50.0,11.0,105.800875151507,21.0214658471749,1.0,2.0,4.0,5.0,6.0,4.0
96.0,26.0,105.788381136415,21.0313581743714,1.0,2.0,5.6,4.0,4.0,4.0
51.0,8.49,105.836715781942,21.011991290821,1.0,2.0,,,4.0,
52.0,12.4,105.773561274142,21.03759253823,1.0,2.0,5.3,6.0,3.0,5.0
43.0,11.0,105.799708635174,21.0316882459711,1.0,2.0,,,12.0,12.0
81.0,11.4,105.786060332148,20.9594451667401,1.0,2.0,,,,
34.0,7.5,105.799517056014,21.0319502222038,1.0,2.0,5.0,4.0,4.0,4.0
33.0,5.68,105.850147425365,21.0075690706296,1.0,2.0,5.0,4.0,3.0,3.0
35.5,5.65,105.834112355333,21.026645423089,1.0,2.0,,4.0,3.0,3.0
38.5,7.8,105.821709116799,21.01413464042,1.0,1.0,4.88,4.0,3.0,4.0
49.0,14.2,105.821891503065,21.0209930268901,1.0,2.0,4.0,4.0,6.0,4.0
55.0,12.8,105.789133337377,21.0524441386011,1.0,1.0,6.1,6.0,8.0,8.0
45.0,8.0,105.789546938945,21.0752153327598,1.0,2.0,,5.0,4.0,
40.0,5.8,105.849930077703,20.9947008783564,1.0,1.0,4.0,4.0,4.0,4.0
50.0,21.8,105.8067287702,20.9871426935333,,2.0,,5.0,4.0,3.0
55.0,12.3,105.81247106241,21.0286914733844,1.0,2.0,4.5,4.0,6.0,6.0
15.0,2.6,105.850554926424,20.9980333979907,1.0,2.0,2.5,5.0,2.0,4.0
60.0,27.5,105.764433745787,21.038194698897,1.0,2.0,5.0,7.0,5.0,6.0
65.0,17.3,105.791826600367,21.046307696734,1.0,2.0,5.0,5.0,5.0,5.0
33.0,4.5,105.833117949592,21.0050526512277,1.0,1.0,3.5,4.0,5.0,3.0
42.4,14.2,105.821686133421,21.0208119466556,1.0,2.0,3.93,4.0,6.0,7.0
72.0,4.66,105.968970426904,21.0244486604499,1.0,0.0,6.0,2.0,2.0,2.0
68.0,13.5,105.846111239282,21.0080874793871,1.0,2.0,,7.0,17.0,17.0
38.0,6.5,105.866740877593,21.0499620442629,1.0,2.0,4.0,4.0,4.0,4.0
55.0,9.89,105.818753142008,21.0255686722084,1.0,2.0,6.8,4.0,5.0,3.0
48.0,13.25,105.81315091866,21.0455248211493,1.0,2.0,4.0,7.0,11.0,12.0
